+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+---------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |   SUM(BODY)   | AVG(BODY) |
| 20     | 0   | 20     | 0   | 0    | 0   | GET    | /api/isu/d3250cbb-5c65-4bb5-b108-5026a3424d65/graph | 0.008 | 0.036 | 0.180   | 0.009 | 0.020 | 0.024 | 0.036 | 0.010  | 1970.000  | 4424.000  | 55285.000     | 2764.250  |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/e80d1083-04c1-4736-8e39-06a1ae675543/graph | 0.004 | 0.036 | 0.080   | 0.009 | 0.036 | 0.036 | 0.036 | 0.011  | 2160.000  | 3654.000  | 26030.000     | 2892.222  |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/d9865788-ae3c-45e1-8e00-b89baada693f/graph | 0.012 | 0.032 | 0.044   | 0.009 | 0.032 | 0.032 | 0.032 | 0.012  | 1970.000  | 2834.000  | 12724.000     | 2544.800  |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/e1d2eb08-9ff0-47fb-9101-155dbab2375f/graph | 0.036 | 0.036 | 0.044   | 0.009 | 0.036 | 0.036 | 0.036 | 0.014  | 1970.000  | 3140.000  | 11769.000     | 2353.800  |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/d9865788-ae3c-45e1-8e00-b89baada693f       | 0.004 | 0.024 | 0.060   | 0.009 | 0.024 | 0.024 | 0.024 | 0.009  | 126.000   | 126.000   | 882.000       | 126.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ef3330b0-85e6-4323-af52-07e20859a4a6       | 0.000 | 0.040 | 0.060   | 0.009 | 0.040 | 0.040 | 0.040 | 0.013  | 123.000   | 123.000   | 861.000       | 123.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/a43d4715-f829-4578-8cfa-fe47f4c86dfc       | 0.004 | 0.028 | 0.060   | 0.009 | 0.028 | 0.028 | 0.028 | 0.008  | 123.000   | 123.000   | 861.000       | 123.000   |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/ab6773d4-7414-45cc-8131-33600f14e5de       | 0.056 | 0.056 | 0.136   | 0.009 | 0.024 | 0.056 | 0.056 | 0.014  | 120.000   | 120.000   | 1920.000      | 120.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/a06a5dea-149f-463c-a996-805e2c53dfd5/graph | 0.004 | 0.024 | 0.056   | 0.008 | 0.024 | 0.024 | 0.024 | 0.008  | 2110.000  | 2970.000  | 18695.000     | 2670.714  |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a7467839-9b7d-4cc5-94ef-9e63f8fc9eff       | 0.024 | 0.024 | 0.032   | 0.008 | 0.024 | 0.024 | 0.024 | 0.010  | 123.000   | 123.000   | 492.000       | 123.000   |
