+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+------------+------------+---------------+------------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  | MAX(BODY)  |   SUM(BODY)   | AVG(BODY)  |
| 54     | 0   | 52     | 0   | 2    | 0   | GET    | /api/isu/cb7641df-40e7-444f-9819-514362611667       | 0.004 | 0.108 | 0.696    | 0.013 | 0.032 | 0.036 | 0.108 | 0.017  | 14.000     | 139.000    | 7263.000      | 134.500    |
| 101    | 0   | 101    | 0   | 0    | 0   | GET    | /api/isu/ef1a000c-7301-4f06-aa54-5bcb95f6f1a9/icon  | 0.004 | 0.064 | 1.300    | 0.013 | 0.032 | 0.044 | 0.060 | 0.014  | 8567.000   | 8567.000   | 865267.000    | 8567.000   |
| 102    | 0   | 102    | 0   | 0    | 0   | GET    | /api/isu/d21ff0a0-0035-4eef-a7ec-7cd0458677bd/icon  | 0.004 | 0.064 | 1.280    | 0.013 | 0.032 | 0.044 | 0.064 | 0.014  | 19415.000  | 19415.000  | 1980330.000   | 19415.000  |
| 120    | 0   | 118    | 0   | 2    | 0   | GET    | /api/isu/f29b037a-b30c-470a-94c8-873517e59c04/icon  | 0.004 | 0.080 | 1.504    | 0.013 | 0.028 | 0.036 | 0.052 | 0.012  | 14.000     | 23521.000  | 2775513.000   | 23129.275  |
| 106    | 0   | 106    | 0   | 0    | 0   | GET    | /api/isu/bb233b71-d10d-4dc0-a472-85245d8315c0/icon  | 0.016 | 0.092 | 1.328    | 0.013 | 0.028 | 0.044 | 0.084 | 0.016  | 6787.000   | 6787.000   | 719422.000    | 6787.000   |
| 119    | 0   | 115    | 0   | 4    | 0   | GET    | /api/isu/f511de2c-2ff4-4f33-bc6a-4b925e7deafb/icon  | 0.004 | 0.160 | 1.488    | 0.013 | 0.024 | 0.044 | 0.088 | 0.019  | 14.000     | 23670.000  | 2722120.000   | 22874.958  |
| 97     | 0   | 95     | 0   | 2    | 0   | GET    | /api/isu/ca873229-687f-4067-85f9-f925f14fd2ef/icon  | 0.000 | 0.072 | 1.208    | 0.012 | 0.032 | 0.044 | 0.072 | 0.014  | 14.000     | 7951.000   | 755380.000    | 7787.423   |
| 111    | 0   | 107    | 0   | 4    | 0   | GET    | /api/isu/bb2aa751-8f13-410c-8346-493685a3bbbb/icon  | 0.004 | 0.080 | 1.372    | 0.012 | 0.028 | 0.040 | 0.056 | 0.013  | 14.000     | 70813.000  | 7577061.000   | 68261.811  |
| 138    | 0   | 136    | 0   | 2    | 0   | GET    | /api/isu/b8519141-3a89-4a09-9705-5ef588564590       | 0.004 | 0.100 | 1.676    | 0.012 | 0.024 | 0.040 | 0.064 | 0.014  | 14.000     | 136.000    | 18531.000     | 134.283    |
| 91     | 0   | 91     | 0   | 0    | 0   | GET    | /api/isu/dc4ac82e-99b3-409b-855e-39db01a24fba       | 0.004 | 0.076 | 1.100    | 0.012 | 0.028 | 0.032 | 0.076 | 0.012  | 130.000    | 130.000    | 11830.000     | 130.000    |
| 82     | 0   | 82     | 0   | 0    | 0   | GET    | /api/isu/bb233b71-d10d-4dc0-a472-85245d8315c0       | 0.004 | 0.064 | 0.988    | 0.012 | 0.028 | 0.044 | 0.064 | 0.014  | 136.000    | 136.000    | 11152.000     | 136.000    |
| 118    | 0   | 118    | 0   | 0    | 0   | GET    | /api/isu/dc4ac82e-99b3-409b-855e-39db01a24fba/icon  | 0.004 | 0.068 | 1.408    | 0.012 | 0.028 | 0.040 | 0.064 | 0.013  | 20891.000  | 20891.000  | 2465138.000   | 20891.000  |
| 58     | 0   | 52     | 0   | 6    | 0   | GET    | /api/isu/aa4b98a7-a294-4db3-ac58-19b1b7da5e41       | 0.004 | 0.060 | 0.688    | 0.012 | 0.032 | 0.048 | 0.060 | 0.013  | 14.000     | 139.000    | 7333.000      | 126.431    |
| 76     | 0   | 76     | 0   | 0    | 0   | GET    | /api/isu/ef1a000c-7301-4f06-aa54-5bcb95f6f1a9       | 0.004 | 0.080 | 0.884    | 0.012 | 0.028 | 0.040 | 0.080 | 0.014  | 133.000    | 133.000    | 10108.000     | 133.000    |
| 103    | 0   | 101    | 0   | 2    | 0   | GET    | /api/isu/b48ac32b-1203-41a9-b68b-33db739937fa/icon  | 0.004 | 0.084 | 1.184    | 0.011 | 0.024 | 0.032 | 0.056 | 0.012  | 14.000     | 14134.000  | 1427569.000   | 13859.893  |
| 119    | 0   | 115    | 0   | 4    | 0   | GET    | /api/isu/b8519141-3a89-4a09-9705-5ef588564590/icon  | 0.012 | 0.052 | 1.360    | 0.011 | 0.028 | 0.040 | 0.048 | 0.012  | 14.000     | 6732.000   | 774250.000    | 6506.303   |
| 53     | 0   | 51     | 0   | 2    | 0   | GET    | /api/isu/d21ff0a0-0035-4eef-a7ec-7cd0458677bd       | 0.004 | 0.076 | 0.604    | 0.011 | 0.024 | 0.048 | 0.076 | 0.015  | 14.000     | 133.000    | 6818.000      | 128.642    |
| 55     | 0   | 55     | 0   | 0    | 0   | GET    | /api/isu/c1b81c25-6364-4074-bbb1-91826dd51809       | 0.004 | 0.052 | 0.616    | 0.011 | 0.032 | 0.048 | 0.052 | 0.012  | 142.000    | 142.000    | 7810.000      | 142.000    |
| 70     | 0   | 70     | 0   | 0    | 0   | GET    | /api/isu/ca873229-687f-4067-85f9-f925f14fd2ef       | 0.008 | 0.112 | 0.760    | 0.011 | 0.020 | 0.028 | 0.112 | 0.015  | 139.000    | 139.000    | 9730.000      | 139.000    |
| 58     | 0   | 52     | 0   | 6    | 0   | GET    | /api/isu/bb2aa751-8f13-410c-8346-493685a3bbbb       | 0.004 | 0.056 | 0.628    | 0.011 | 0.028 | 0.048 | 0.056 | 0.013  | 14.000     | 133.000    | 7021.000      | 121.052    |
| 95     | 0   | 91     | 0   | 4    | 0   | GET    | /api/isu/ead16ae0-d5c2-47f6-98d1-d1eaecfd5839       | 0.004 | 0.072 | 1.028    | 0.011 | 0.024 | 0.036 | 0.072 | 0.013  | 14.000     | 133.000    | 12173.000     | 128.137    |
| 91     | 0   | 91     | 0   | 0    | 0   | GET    | /api/isu/cd9f3239-e41f-40b0-b6a5-a07a982be484       | 0.004 | 0.084 | 0.972    | 0.011 | 0.020 | 0.028 | 0.084 | 0.014  | 133.000    | 133.000    | 12103.000     | 133.000    |
| 60     | 0   | 58     | 0   | 2    | 0   | GET    | /api/isu/b3524437-1117-4b05-a941-8360ab7699de       | 0.020 | 0.060 | 0.640    | 0.011 | 0.028 | 0.044 | 0.060 | 0.013  | 14.000     | 142.000    | 8271.000      | 137.850    |
| 6      | 0   | 0      | 0   | 6    | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f       | 0.004 | 0.028 | 0.064    | 0.011 | 0.028 | 0.028 | 0.028 | 0.012  | 14.000     | 21.000     | 105.000       | 17.500     |
| 76     | 0   | 76     | 0   | 0    | 0   | GET    | /api/isu/a5109e43-83f9-4c74-a341-1b89d55f77e5       | 0.004 | 0.060 | 0.808    | 0.011 | 0.028 | 0.036 | 0.060 | 0.011  | 154.000    | 154.000    | 11704.000     | 154.000    |
| 145    | 0   | 143    | 0   | 2    | 0   | GET    | /api/isu/f511de2c-2ff4-4f33-bc6a-4b925e7deafb       | 0.008 | 0.068 | 1.524    | 0.011 | 0.024 | 0.032 | 0.060 | 0.012  | 14.000     | 133.000    | 19054.000     | 131.407    |
| 19     | 0   | 1      | 0   | 18   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/icon  | 0.020 | 0.080 | 0.196    | 0.010 | 0.036 | 0.080 | 0.080 | 0.019  | 14.000     | 17244.000  | 17559.000     | 924.158    |
| 90     | 0   | 88     | 0   | 2    | 0   | GET    | /api/isu/f29b037a-b30c-470a-94c8-873517e59c04       | 0.004 | 0.040 | 0.924    | 0.010 | 0.024 | 0.028 | 0.040 | 0.009  | 14.000     | 145.000    | 12795.000     | 142.167    |
| 81     | 0   | 79     | 0   | 2    | 0   | GET    | /api/isu/af6a11ac-7f7f-46db-9ad5-a15ea25757ef       | 0.028 | 0.056 | 0.804    | 0.010 | 0.024 | 0.032 | 0.056 | 0.010  | 14.000     | 142.000    | 11253.000     | 138.926    |
| 19     | 0   | 1      | 0   | 18   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab       | 0.116 | 0.116 | 0.188    | 0.010 | 0.020 | 0.116 | 0.116 | 0.026  | 14.000     | 145.000    | 460.000       | 24.211     |
| 120    | 0   | 118    | 0   | 2    | 0   | GET    | /api/isu/cd9f3239-e41f-40b0-b6a5-a07a982be484/icon  | 0.004 | 0.104 | 1.180    | 0.010 | 0.020 | 0.028 | 0.080 | 0.013  | 14.000     | 14448.000  | 1704899.000   | 14207.492  |
| 76     | 0   | 76     | 0   | 0    | 0   | GET    | /api/isu/b48ac32b-1203-41a9-b68b-33db739937fa       | 0.012 | 0.040 | 0.696    | 0.009 | 0.024 | 0.028 | 0.040 | 0.009  | 139.000    | 139.000    | 10564.000     | 139.000    |
| 2053   | 0   | 1380   | 0   | 673  | 0   | POST   | /api/auth                                           | 0.004 | 0.144 | 18.412   | 0.009 | 0.020 | 0.032 | 0.064 | 0.013  | 0.000      | 19.000     | 7728.000      | 3.764      |
| 54     | 0   | 52     | 0   | 2    | 0   | GET    | /api/isu/ddecdb19-8fb5-4882-abda-a731a715628d       | 0.004 | 0.032 | 0.420    | 0.008 | 0.020 | 0.020 | 0.032 | 0.008  | 14.000     | 133.000    | 6951.000      | 128.722    |
| 2      | 0   | 0      | 0   | 2    | 0   | GET    | /api/isu/c39e23ec-1681-4251-bd08-d082b882a74b/icon  | 0.012 | 0.012 | 0.012    | 0.006 | 0.012 | 0.012 | 0.012 | 0.006  | 14.000     | 21.000     | 35.000        | 17.500     |
| 2      | 0   | 0      | 0   | 2    | 0   | GET    | /api/isu/d5226f7b-3c7b-477e-ba8b-3cc7a4012e9d/icon  | 0.012 | 0.012 | 0.012    | 0.006 | 0.012 | 0.012 | 0.012 | 0.006  | 14.000     | 21.000     | 35.000        | 17.500     |
| 4      | 0   | 0      | 0   | 4    | 0   | GET    | /api/isu/c39e23ec-1681-4251-bd08-d082b882a74b/graph | 0.016 | 0.016 | 0.016    | 0.004 | 0.016 | 0.016 | 0.016 | 0.007  | 14.000     | 21.000     | 72.000        | 18.000     |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /isu/15063e10-26fc-4dac-ae3a-1f195e0c6c4a/graph     | 0.004 | 0.004 | 0.004    | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 528.000    | 528.000    | 528.000       | 528.000    |
| 3      | 0   | 1      | 0   | 2    | 0   | GET    | /api/isu/b82dcff4-8fae-4773-9956-22ab354adb7e       | 0.012 | 0.012 | 0.012    | 0.004 | 0.012 | 0.012 | 0.012 | 0.006  | 14.000     | 136.000    | 171.000       | 57.000     |
| 105864 | 0   | 105758 | 0   | 106  | 0   | POST   | /api/condition/[a-z0-9-]+                           | 0.004 | 0.112 | 321.012  | 0.003 | 0.008 | 0.016 | 0.040 | 0.008  | 0.000      | 14.000     | 84.000        | 0.001      |
| 3      | 0   | 1      | 0   | 2    | 0   | GET    | /api/isu/eb104b95-3532-4828-8550-89da717b9667       | 0.008 | 0.008 | 0.008    | 0.003 | 0.008 | 0.008 | 0.008 | 0.004  | 14.000     | 138.000    | 173.000       | 57.667     |
| 6      | 0   | 0      | 0   | 6    | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f/icon  | 0.004 | 0.004 | 0.016    | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000     | 21.000     | 105.000       | 17.500     |
| 3      | 0   | 1      | 0   | 2    | 0   | GET    | /api/isu/eb104b95-3532-4828-8550-89da717b9667/icon  | 0.004 | 0.004 | 0.008    | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000     | 11209.000  | 11244.000     | 3748.000   |
| 2      | 0   | 0      | 0   | 2    | 0   | GET    | /api/isu/b14b8bad-6b89-4997-95de-27e85ed058f8/icon  | 0.004 | 0.004 | 0.004    | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000     | 21.000     | 35.000        | 17.500     |
| 4      | 0   | 0      | 0   | 4    | 0   | GET    | /api/isu/f46ad522-d196-487e-b666-c9b000c3d458/graph | 0.008 | 0.008 | 0.008    | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000     | 21.000     | 72.000        | 18.000     |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/b82dcff4-8fae-4773-9956-22ab354adb7e/graph | 0.000 | 0.004 | 0.004    | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 5297.000   | 6875.000   | 12172.000     | 6086.000   |
| 6      | 0   | 2      | 0   | 4    | 0   | GET    | /api/isu/eb104b95-3532-4828-8550-89da717b9667/graph | 0.008 | 0.008 | 0.012    | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000     | 6841.000   | 12208.000     | 2034.667   |
| 38     | 0   | 2      | 0   | 36   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/graph | 0.008 | 0.016 | 0.072    | 0.002 | 0.004 | 0.012 | 0.016 | 0.004  | 14.000     | 3108.000   | 6447.000      | 169.658    |
| 12     | 0   | 0      | 0   | 12   | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f/graph | 0.012 | 0.012 | 0.020    | 0.002 | 0.004 | 0.012 | 0.012 | 0.003  | 14.000     | 21.000     | 216.000       | 18.000     |
| 1202   | 0   | 1116   | 0   | 86   | 0   | POST   | /api/signout                                        | 0.000 | 0.020 | 1.076    | 0.001 | 0.004 | 0.004 | 0.008 | 0.002  | 0.000      | 21.000     | 1806.000      | 1.502      |
| 2965   | 0   | 2296   | 669 | 0    | 0   | GET    | /                                                   | 0.000 | 0.020 | 2.112    | 0.001 | 0.004 | 0.004 | 0.008 | 0.002  | 528.000    | 528.000    | 1212288.000   | 408.866    |
| 2326   | 0   | 1128   | 0   | 1198 | 0   | GET    | /api/user/me                                        | 0.000 | 0.012 | 1.644    | 0.001 | 0.004 | 0.004 | 0.008 | 0.002  | 21.000     | 43.000     | 68509.000     | 29.454     |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /isu/cab99f63-bb3a-4648-b6df-376396f2c7ab           | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 528.000    | 528.000    | 528.000       | 528.000    |
