+-------+-----+-------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX |  2XX  | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/a1bbb8d8-777d-4706-af06-8925ef80ae18/icon  | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/c9f13289-dd45-46e8-a62b-d55c01708a04/icon  | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/b88e307c-f604-47b8-8cb9-441b15785523/icon  | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/c39e23ec-1681-4251-bd08-d082b882a74b/icon  | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 35.000       | 17.500    |
| 148   | 0   | 148   | 0   | 0    | 0   | GET    | /api/isu/b88e307c-f604-47b8-8cb9-441b15785523       | 0.012 | 0.020 | 0.292   | 0.002 | 0.004 | 0.008 | 0.020 | 0.004  | 116.000   | 116.000   | 17168.000    | 116.000   |
| 402   | 0   | 402   | 0   | 0    | 0   | GET    | /api/isu/ea80c431-5e73-475a-809f-bcf9e40f63ef/graph | 0.000 | 0.020 | 0.788   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 271.000   | 882.000   | 278174.000   | 691.975   |
| 10811 | 0   | 10722 | 0   | 89   | 0   | GET    | /api/isu                                            | 0.000 | 0.028 | 20.964  | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 3.000     | 1114.000  | 8682708.000  | 803.136   |
| 291   | 0   | 289   | 0   | 2    | 0   | GET    | /api/isu/eb1ebd1d-ae05-46ae-9733-a01ed5feab0d       | 0.008 | 0.020 | 0.556   | 0.002 | 0.004 | 0.008 | 0.016 | 0.004  | 14.000    | 119.000   | 34426.000    | 118.302   |
| 235   | 0   | 229   | 0   | 6    | 0   | GET    | /api/isu/cf7272af-2a3d-47c4-a22a-60d1ef569a0c       | 0.000 | 0.024 | 0.448   | 0.002 | 0.008 | 0.012 | 0.016 | 0.004  | 14.000    | 119.000   | 27356.000    | 116.409   |
| 198   | 0   | 196   | 0   | 2    | 0   | GET    | /api/isu/ea80c431-5e73-475a-809f-bcf9e40f63ef       | 0.000 | 0.028 | 0.372   | 0.002 | 0.008 | 0.008 | 0.016 | 0.003  | 14.000    | 119.000   | 23359.000    | 117.975   |
